Crop,Mandi,Price,Date
Wheat,Wardha,2475,04-10-2023
Wheat,Chopada,2625,04-10-2023
Wheat,Om Chaitanya Multistate Agro Purpose CoOp Society,2700,04-10-2023
Wheat,Pachora,2321,04-10-2023
Wheat,Parali Vaijyanath,2211,04-10-2023
Wheat,Nagpur,3150,04-10-2023
Wheat,Loha,3001,04-10-2023
Wheat,Shahada,2601,04-10-2023
Wheat,Hinganghat,2440,04-10-2023
Wheat,Shevgaon(Bodhegaon),2450,04-10-2023
Wheat,Raver,2260,04-10-2023
Potato,Pune(Manjri),1600,04-10-2023
Onion,Umrane,1850,04-10-2023
Onion,Jalgaon,1500,04-10-2023
Potato,Akola,1400,04-10-2023
Onion,Akola,2200,04-10-2023
Potato,Rahuri,1800,04-10-2023
Onion,Amrawati(Frui & Veg. Market),2750,04-10-2023
Wheat,Sakri,2300,04-10-2023
Potato,Nagpur,1350,04-10-2023
Potato,Junnar(Narayangaon),400,04-10-2023
Onion,Junnar(Narayangaon),1500,04-10-2023
Potato,Pune,1650,04-10-2023
Wheat,Kada,2800,04-10-2023
Wheat,Karmala,2611,04-10-2023
Wheat,Barshi,2800,04-10-2023
Tomato,Amrawati(Frui & Veg. Market),900,04-10-2023
Wheat,Tasgaon,2640,04-10-2023
Onion,Shevgaon,1000,05-10-2023
Onion,Pen,2800,05-10-2023
Wheat,Lasalgaon(Niphad),2600,05-10-2023
Potato,Rahata,1600,05-10-2023
Wheat,Nandurbar,2700,05-10-2023
Wheat,Amarawati,2562,05-10-2023
Potato,Khed(Chakan),15,05-10-2023
Wheat,Nagpur,2518,05-10-2023
Tomato,Chandvad,350,05-10-2023
Onion,Shevgaon,2600,05-10-2023
Onion,Pune(Manjri),1500,05-10-2023
Potato,Ramtek,1700,05-10-2023
Wheat,Sakri,2300,05-10-2023
Potato,Vashi New Mumbai,1150,05-10-2023
Onion,Kamthi,2500,05-10-2023
Onion,Pimpalgaon Baswant(Saykheda),2000,05-10-2023
Onion,Dhule,1850,05-10-2023
Onion,Pimpalgaon,2350,05-10-2023
Onion,Yeola,1900,05-10-2023
Onion,Pune(Khadiki),1600,05-10-2023
Onion,Bhusaval,1800,05-10-2023
Onion,Pune(Pimpri),1950,05-10-2023
Onion,Lasalgaon(Niphad),2150,05-10-2023
Onion,Junnar,2000,05-10-2023
Onion,"Sangli(Phale, Bhajipura Market)",1700,05-10-2023
Onion,Sangamner,1400,05-10-2023
Onion,Sakri,2000,05-10-2023
Wheat,Purna,2300,05-10-2023
Wheat,Shahada,2615,05-10-2023
Onion,Lasalgaon(Vinchur),2275,05-10-2023
Wheat,Kopargaon,2600,05-10-2023
Onion,Lasalgaon,2325,05-10-2023
Onion,Vashi New Mumbai,1700,05-10-2023
Potato,Pune(Moshi),950,05-10-2023
Onion,Karad,2500,05-10-2023
Wheat,Nandgaon,2650,05-10-2023
Wheat,Loha,2500,05-10-2023
Onion,Ahmednagar,1850,05-10-2023
Potato,Junnar,1500,05-10-2023
Wheat,Malegaon,2500,05-10-2023
Wheat,Murtizapur,2565,05-10-2023
Wheat,Dhule,2828,05-10-2023
Wheat,Nagpur,3150,05-10-2023
Potato,Vai,2000,05-10-2023
Wheat,Pachora,2400,05-10-2023
Onion,Rahuri(Vambori),1500,05-10-2023
Wheat,Telhara,2380,05-10-2023
Wheat,Majalgaon,2550,05-10-2023
Potato,Pune(Manjri),1600,05-10-2023
Onion,Chandvad,2100,05-10-2023
Wheat,Parola,2650,05-10-2023
Wheat,Mangal Wedha,3210,05-10-2023
Onion,Junnar(Otur),2000,05-10-2023
Onion,Kalvan,2150,05-10-2023
Onion,Manchar,2125,05-10-2023
Wheat,Baramati,2421,05-10-2023
Tomato,Bhusaval,1200,05-10-2023
Wheat,Hinganghat,2450,05-10-2023
Onion,Shevgaon,1200,05-10-2023
Wheat,Lasalgaon(Vinchur),2526,05-10-2023
Wheat,Rahuri(Vambori),2366,05-10-2023
Wheat,Mumbai,4400,05-10-2023
Wheat,Hingoli(Kanegoan Naka),2200,05-10-2023
Potato,Pune,1700,05-10-2023
Potato,Satara,1500,05-10-2023
Onion,Nagpur,2750,05-10-2023
Potato,Kamthi,1800,05-10-2023
Potato,Akola,1500,05-10-2023
Potato,Solapur,1400,05-10-2023
Potato,Pune(Khadiki),1500,05-10-2023
Wheat,Kurdwadi(Modnimb),2700,05-10-2023
Onion,Nandgaon,1850,05-10-2023
Wheat,Lasalgaon,2601,05-10-2023
Tomato,Jalgaon,600,05-10-2023
Wheat,Pathari,2400,05-10-2023
Wheat,Katol,2522,05-10-2023
Onion,Manmad,2000,05-10-2023
Wheat,Beed,2529,05-10-2023
Onion,Satara,2100,05-10-2023
Wheat,Manmad,2511,05-10-2023
Onion,Shrirampur,1450,05-10-2023
Wheat,Umared,2600,05-10-2023
Wheat,Vadvani,2400,05-10-2023
Onion,Akola,2200,05-10-2023
Wheat,Yeola,2562,05-10-2023
Onion,Nasik,2250,05-10-2023
Wheat,Morshi,2347,05-10-2023
Wheat,Rahata,2650,05-10-2023
Onion,Junnar(Narayangaon),1500,05-10-2023
Onion,Pune,1600,05-10-2023
Potato,Jalgaon,1000,05-10-2023
Wheat,Chalisgaon,2400,05-10-2023
Wheat,Dound,2400,05-10-2023
Wheat,Amalner,2651,05-10-2023
Potato,Nagpur,1325,05-10-2023
Potato,Nasik,1400,05-10-2023
Potato,"Sangli(Phale, Bhajipura Market)",1200,05-10-2023
Onion,Umrane,1900,05-10-2023
Onion,Jalgaon,1645,05-10-2023
Wheat,Jamkhed,2400,05-10-2023
Onion,Kurdwadi(Modnimb),2000,05-10-2023
Onion,Shivsiddha Govind Producer Company Limited Sanchal,2200,05-10-2023
Wheat,Amarawati,2475,05-10-2023
Onion,Devala,2150,05-10-2023
Potato,Manchar,1300,05-10-2023
Onion,Khed(Chakan),1700,05-10-2023
Onion,Kopargaon,2100,05-10-2023
Potato,Rahuri,1800,05-10-2023
Wheat,Shevgaon(Bodhegaon),2500,05-10-2023
Wheat,Dondaicha,2851,05-10-2023
Wheat,Chandur Bazar,2210,05-10-2023
Onion,Pune(Moshi),1450,05-10-2023
Wheat,Baramati,2550,05-10-2023
Onion,Kolhapur,1800,05-10-2023
Wheat,Akola,2450,05-10-2023
Wheat,Shrigonda,2200,05-10-2023
Wheat,Ausa,2462,05-10-2023
Potato,Shrirampur,1200,05-10-2023
Onion,Nagpur,3750,05-10-2023
Potato,Akluj,1500,05-10-2023
Wheat,Chopada,2627,05-10-2023
Potato,Pune(Moshi),1050,06-10-2023
Wheat,Kalvan,2121,06-10-2023
Wheat,Om Chaitanya Multistate Agro Purpose CoOp Society,2500,06-10-2023
Onion,Parner,1975,06-10-2023
Onion,Lasalgaon,2310,06-10-2023
Onion,Pune(Manjri),1500,06-10-2023
Wheat,Lasalgaon(Niphad),2541,06-10-2023
Onion,Chandrapur(Ganjwad),3250,06-10-2023
Wheat,Barshi,2800,06-10-2023
Onion,Akluj,1700,06-10-2023
Onion,Sangamner,1405,06-10-2023
Onion,Pune,1700,06-10-2023
Onion,Pathardi,1500,06-10-2023
Onion,Devala,2250,06-10-2023
Onion,Om Chaitanya Multistate Agro Purpose CoOp Society,2130,06-10-2023
Wheat,Bhokar,2190,06-10-2023
Onion,Kamthi,2500,06-10-2023
Wheat,Amarawati,2475,06-10-2023
Onion,Malharshree Farmers Producer Co Ltd,1878,06-10-2023
Onion,"Sangli(Phale, Bhajipura Market)",1800,06-10-2023
Wheat,Nandgaon,2550,06-10-2023
Onion,Sakri,2100,06-10-2023
Wheat,Hinganghat,2210,06-10-2023
Onion,Mankamneshwar Farmar Producer CoLtd Sanchalit Mank,2045.71,06-10-2023
Wheat,Shevgaon,2350,06-10-2023
Onion,Pen,3000,06-10-2023
Wheat,Dhule,2851,06-10-2023
Potato,Khed(Chakan),14,06-10-2023
Wheat,Shrirampur,2400,06-10-2023
Potato,Bhusaval,1600,06-10-2023
Onion,Nasik,2300,06-10-2023
Wheat,Savner,2370,06-10-2023
Wheat,Shevgaon(Bodhegaon),2500,06-10-2023
Potato,Kamthi,1800,06-10-2023
Wheat,Rahata,2600,06-10-2023
Potato,Amrawati(Frui & Veg. Market),1250,06-10-2023
Onion,Kalvan,2200,06-10-2023
Wheat,Parbhani,2850,06-10-2023
Potato,Rahuri,1750,06-10-2023
Onion,Pune(Moshi),1350,06-10-2023
Onion,Pimpalgaon Baswant(Saykheda),2100,06-10-2023
Onion,Junnar(Alephata),2000,06-10-2023
Onion,Akola,2400,06-10-2023
Wheat,Pathari,2472,06-10-2023
Potato,Shrirampur,1100,06-10-2023
Onion,Manmad,2000,06-10-2023
Onion,Mangal Wedha,2100,06-10-2023
Onion,Solapur,1650,06-10-2023
Wheat,Palghar,3320,06-10-2023
Onion,Chandvad,2250,06-10-2023
Onion,Dhule,1900,06-10-2023
Onion,Solapur,2400,06-10-2023
Wheat,Pune,5000,06-10-2023
Potato,Solapur,1200,06-10-2023
Wheat,Chopada,2475,06-10-2023
Potato,Vashi New Mumbai,1150,06-10-2023
Onion,Vashi New Mumbai,1750,06-10-2023
Potato,Pune(Khadiki),1450,06-10-2023
Wheat,Solapur,2745,06-10-2023
Potato,Nasik,1350,06-10-2023
Potato,Pen,2400,06-10-2023
Potato,Akluj,1500,06-10-2023
Wheat,Amalner,2701,06-10-2023
Onion,Rahata,2150,06-10-2023
Potato,Jalgaon,1100,06-10-2023
Wheat,Amarawati,2537,06-10-2023
Onion,Umrane,2100,06-10-2023
Wheat,Dondaicha,2776,06-10-2023
Onion,Shrirampur,1600,06-10-2023
Wheat,Devala,2785,06-10-2023
Onion,Kopargaon,2150,06-10-2023
Wheat,Rahuri(Vambori),2295,06-10-2023
Tomato,Amrawati(Frui & Veg. Market),900,06-10-2023
Wheat,Barshi(Vairag),2512,06-10-2023
Wheat,Nanded,2405,06-10-2023
Wheat,Karjat(Raigad),2400,06-10-2023
Onion,Navapur,1385,06-10-2023
Onion,Rahuri,1400,06-10-2023
Onion,Pune(Khadiki),1600,06-10-2023
Onion,Pune(Pimpri),1700,06-10-2023
Wheat,Beed,2537,06-10-2023
Onion,Yeola,1950,06-10-2023
Onion,Khed(Chakan),1800,06-10-2023
Onion,Kolhapur,1800,06-10-2023
Wheat,Patur,2400,06-10-2023
Wheat,Tasgaon,2740,06-10-2023
Onion,Junnar(Narayangaon),1500,06-10-2023
Wheat,Majalgaon,2500,06-10-2023
Wheat,Parola,2768,06-10-2023
Wheat,Jalgaon,2575,06-10-2023
Onion,Jalgaon,1550,06-10-2023
Onion,Lasalgaon(Niphad),2250,06-10-2023
Wheat,Chandur Bazar,2250,06-10-2023
Potato,Pune(Manjri),1600,06-10-2023
Onion,Lasalgaon(Vinchur),2250,06-10-2023
Wheat,Nandurbar,2725,06-10-2023
Wheat,Kille Dharur,2671,06-10-2023
Onion,Pimpalgaon,2400,06-10-2023
Potato,"Sangli(Phale, Bhajipura Market)",1600,06-10-2023
Wheat,Lasalgaon,2677,06-10-2023
Wheat,Shahada,2640,06-10-2023
Wheat,Dharangaon,2586,06-10-2023
Wheat,Lasalgaon(Vinchur),2530,06-10-2023
Wheat,Katol,2535,06-10-2023
Wheat,Gevrai,2750,06-10-2023
Wheat,Shirpur,2511,06-10-2023
Wheat,Akola,2600,06-10-2023
Wheat,Pachora,2300,06-10-2023
Wheat,Ulhasnagar,3400,06-10-2023
Onion,Amrawati(Frui & Veg. Market),2850,06-10-2023
Wheat,Murtizapur,2565,06-10-2023
Potato,Pune,1600,06-10-2023
Potato,Rahata,1650,06-10-2023
Wheat,Kopargaon,2775,06-10-2023
Wheat,Kada,2900,06-10-2023
Wheat,Karmala,2275,06-10-2023
Potato,Akola,1500,06-10-2023
Wheat,Yeola,2551,06-10-2023
Wheat,Hinganghat,2450,07-10-2023
Wheat,Shrirampur(Belapur),2200,07-10-2023
Potato,Vai,1750,07-10-2023
Wheat,Vasai,3350,07-10-2023
Potato,Pune(Manjri),1600,07-10-2023
Onion,Yeola,2000,07-10-2023
Onion,Nagpur,3750,07-10-2023
Wheat,Kopargaon,2600,07-10-2023
Potato,Pune(Moshi),1200,07-10-2023
Wheat,Achalpur,2525,07-10-2023
Onion,Ahmednagar,2000,07-10-2023
Tomato,Kalmeshwar,1315,07-10-2023
Onion,Jalgaon,1550,07-10-2023
Potato,Solapur,1300,07-10-2023
Wheat,Chopada,2451,07-10-2023
Wheat,Hingoli(Kanegoan Naka),2150,07-10-2023
Wheat,Nagpur,2569,07-10-2023
Onion,Vashi New Mumbai,1750,07-10-2023
Onion,Newasa(Ghodegaon),2400,07-10-2023
Wheat,Amarawati,2437,07-10-2023
Wheat,Shevgaon(Bodhegaon),2500,07-10-2023
Onion,Solapur,1600,07-10-2023
Wheat,Akola,2500,07-10-2023
Onion,Jamkhed,1300,07-10-2023
Wheat,Hingoli,2465,07-10-2023
Wheat,Shevgaon,2350,07-10-2023
Wheat,Shrirampur,2500,07-10-2023
Wheat,Telhara,2530,07-10-2023
Wheat,Yeola,2650,07-10-2023
Onion,Chandvad,2300,07-10-2023
Onion,Mankamneshwar Farmar Producer CoLtd Sanchalit Mank,2089.01,07-10-2023
Wheat,Umared,2700,07-10-2023
Wheat,Vaduj,2300,07-10-2023
Wheat,Om Chaitanya Multistate Agro Purpose CoOp Society,8100,07-10-2023
Wheat,Nandgaon Khandeshwar,2365,07-10-2023
Onion,Lasalgaon(Niphad),2300,07-10-2023
Onion,Kopargaon,2100,07-10-2023
Onion,Lasalgaon,2300,07-10-2023
Potato,Akola,1400,07-10-2023
Onion,Lasalgaon(Vinchur),2250,07-10-2023
Onion,Solapur,2200,07-10-2023
Wheat,Dhule,2775,07-10-2023
Wheat,Nanded,2300,07-10-2023
Onion,Pune(Pimpri),1900,07-10-2023
Potato,Pune(Khadiki),1400,07-10-2023
Onion,Kolhapur,1800,07-10-2023
Onion,Nagpur,2750,07-10-2023
Wheat,Pachora,2511,07-10-2023
Wheat,Anajngaon,2450,07-10-2023
Onion,Pune(Manjri),1700,07-10-2023
Wheat,Raver,2475,07-10-2023
Onion,Shevgaon,2000,07-10-2023
Wheat,Savner,2400,07-10-2023
Onion,Pune(Moshi),1350,07-10-2023
Onion,Manmad,2000,07-10-2023
Onion,Karjat(Raigad),1100,07-10-2023
Wheat,Amarawati,2537,07-10-2023
Potato,Nasik,1300,07-10-2023
Wheat,Solapur,2730,07-10-2023
Onion,Dhule,1900,07-10-2023
Potato,"Sangli(Phale, Bhajipura Market)",1600,07-10-2023
Onion,Pimpalgaon Baswant(Saykheda),2130,07-10-2023
Onion,Shevgaon,1800,07-10-2023
Onion,Shevgaon,1100,07-10-2023
Onion,Amrawati(Frui & Veg. Market),2900,07-10-2023
Onion,Shree Sairaj Krushi Market,1700,07-10-2023
Onion,Shirpur,1975,07-10-2023
Onion,Sakri,2100,07-10-2023
Wheat,Amalner,2766,07-10-2023
Wheat,Pune,5000,07-10-2023
Onion,"Sangli(Phale, Bhajipura Market)",1800,07-10-2023
Potato,Rahuri,1750,07-10-2023
Wheat,Gevrai,2720,07-10-2023
Wheat,Patur,2350,07-10-2023
Onion,Chandrapur(Ganjwad),3250,07-10-2023
Onion,Kalvan,2250,07-10-2023
Onion,Junnar(Narayangaon),1500,07-10-2023
Wheat,Murtizapur,2305,07-10-2023
Onion,Pandharpur,1800,07-10-2023
Potato,Kamthi,1800,07-10-2023
Wheat,Lasalgaon(Vinchur),2600,07-10-2023
Potato,Nagpur,1350,07-10-2023
Wheat,Barshi(Vairag),2311,07-10-2023
Onion,Akola,2400,07-10-2023
Wheat,Mumbai,4400,07-10-2023
Potato,Amrawati(Frui & Veg. Market),1250,07-10-2023
Wheat,Majalgaon,3000,07-10-2023
Tomato,Amrawati(Frui & Veg. Market),900,07-10-2023
Wheat,Malegaon,2500,07-10-2023
Wheat,Kada,2800,07-10-2023
Onion,Lasalgaon,2300,07-10-2023
Potato,Akluj,1500,07-10-2023
Potato,Chandrapur(Ganjwad),1500,07-10-2023
Wheat,Karjat(Raigad),2200,07-10-2023
Onion,Pune(Khadiki),1800,07-10-2023
Potato,Jalgaon,1200,07-10-2023
Wheat,Bhokar,2142,07-10-2023
Wheat,Nagpur,3150,07-10-2023
Potato,Khed(Chakan),1500,07-10-2023
Potato,Rahata,1650,07-10-2023
Potato,Vashi New Mumbai,1150,07-10-2023
Potato,Shrirampur,1100,07-10-2023
Wheat,Rahuri(Vambori),2500,07-10-2023
Onion,Rahuri(Vambori),1700,07-10-2023
Onion,Shivsiddha Govind Producer Company Limited Sanchal,2350,07-10-2023
Onion,Khed(Chakan),1800,07-10-2023
Wheat,Barshi,2800,07-10-2023
Onion,Baramati,1800,07-10-2023
Wheat,Lasalgaon(Niphad),2535,07-10-2023
Wheat,Nandgaon,2950,07-10-2023
Onion,Pimpalgaon,2300,07-10-2023
Onion,Nasik,2300,07-10-2023
Potato,Akluj,1500,08-10-2023
Onion,Ramtek,2600,08-10-2023
Onion,Rahata,2200,08-10-2023
Onion,Junnar(Otur),2200,08-10-2023
Onion,Junnar(Alephata),1800,08-10-2023
Potato,Junnar(Otur),1200,08-10-2023
Wheat,Dound,2500,08-10-2023
Wheat,Karjat(Raigad),2400,08-10-2023
Potato,Junnar,1400,08-10-2023
Potato,Amrawati(Frui & Veg. Market),1250,08-10-2023
Onion,Junnar,1800,08-10-2023
Onion,Kada,1800,08-10-2023
Potato,Rahata,1650,08-10-2023
Onion,Khed(Chakan),1800,08-10-2023
Potato,Shrirampur,1100,08-10-2023
Potato,Pune(Manjri),1800,08-10-2023
Potato,Manchar,1300,08-10-2023
Potato,Rahuri,1750,08-10-2023
Onion,Pune(Khadiki),1600,08-10-2023
Onion,Pune(Pimpri),1850,08-10-2023
Potato,Bhusaval,1500,08-10-2023
Potato,Pune,1500,08-10-2023
Potato,Ramtek,1900,08-10-2023
Wheat,Om Chaitanya Multistate Agro Purpose CoOp Society,2600,08-10-2023
Tomato,Amrawati(Frui & Veg. Market),800,08-10-2023
Wheat,Shevgaon,2400,08-10-2023
Onion,Junnar(Narayangaon),1500,08-10-2023
Onion,Pune,1800,08-10-2023
Onion,Karjat(Raigad),1300,08-10-2023
Potato,Vai,2000,08-10-2023
Onion,Manchar,2405,08-10-2023
Onion,Pathardi,2000,08-10-2023
Onion,Bhusaval,2000,08-10-2023
Onion,Kamthi,2500,08-10-2023
Potato,Pune(Moshi),1300,08-10-2023
Onion,Amrawati(Frui & Veg. Market),2700,08-10-2023
Potato,Pune(Khadiki),1500,08-10-2023
Onion,Parner,2150,08-10-2023
Potato,Kamthi,1800,08-10-2023
Onion,Om Chaitanya Multistate Agro Purpose CoOp Society,2050,08-10-2023
Potato,Khed(Chakan),1400,08-10-2023
Onion,Akluj,1600,08-10-2023
Wheat,Kada,2900,08-10-2023
Onion,Pune(Moshi),1350,08-10-2023
Onion,Pune(Manjri),1600,08-10-2023
Potato,Rahuri,1750,09-10-2023
Onion,Shree Sairaj Krushi Market,1605,09-10-2023
Wheat,Solapur,2735,09-10-2023
Onion,Akola,2300,09-10-2023
Onion,Lasalgaon(Niphad),2300,09-10-2023
Wheat,Barshi(Vairag),2801,09-10-2023
Wheat,Mangal Wedha,3250,09-10-2023
Potato,Jalgaon,1000,09-10-2023
Potato,Pen,2400,09-10-2023
Onion,Pune,1850,09-10-2023
Wheat,Loha,2400,09-10-2023
Potato,Solapur,1300,09-10-2023
Wheat,Kurdwadi(Modnimb),2800,09-10-2023
Onion,Solapur,1700,09-10-2023
Onion,Devala,2400,09-10-2023
Wheat,Mumbai,4400,09-10-2023
Potato,Amrawati(Frui & Veg. Market),1200,09-10-2023
Wheat,Morshi,2400,09-10-2023
Onion,Pen,3000,09-10-2023
Wheat,Kille Dharur,2900,09-10-2023
Onion,Nasik,2275,09-10-2023
Onion,Kurdwadi(Modnimb),2350,09-10-2023
Wheat,Katol,2500,09-10-2023
Wheat,Chandur Bazar,2250,09-10-2023
Wheat,Shrigonda,2250,09-10-2023
Onion,Junnar(Narayangaon),1500,09-10-2023
Wheat,Murtizapur,2495,09-10-2023
Wheat,Shevgaon(Bodhegaon),2500,09-10-2023
Wheat,Shirpur,2590,09-10-2023
Wheat,Chopada,2552,09-10-2023
Wheat,Lasalgaon,2675,09-10-2023
Onion,Lasalgaon(Vinchur),2300,09-10-2023
Onion,Baramati,1900,09-10-2023
Wheat,Pachora,2500,09-10-2023
Wheat,Dhule,2770,09-10-2023
Onion,Shivsiddha Govind Producer Company Limited Sanchal,2400,09-10-2023
Onion,Pune(Pimpri),1700,09-10-2023
Onion,Dhule,1760,09-10-2023
Potato,Akluj,1500,09-10-2023
Onion,Pune(Moshi),1350,09-10-2023
Wheat,Amarawati,2437,09-10-2023
Wheat,Majalgaon,2900,09-10-2023
Wheat,Amarawati,2525,09-10-2023
Wheat,Dondaicha,2700,09-10-2023
Tomato,Hingna,1000,09-10-2023
Onion,Lasalgaon,2360,09-10-2023
Onion,Sinner,2250,09-10-2023
Onion,Satana,2250,09-10-2023
Onion,Kalvan,2201,09-10-2023
Wheat,Karjat(Raigad),2400,09-10-2023
Potato,Shrirampur,1100,09-10-2023
Onion,Mankamneshwar Farmar Producer CoLtd Sanchalit Mank,2096.38,09-10-2023
Onion,Pimpalgaon,2400,09-10-2023
Onion,Nagpur,2750,09-10-2023
Wheat,Amalner,2550,09-10-2023
Wheat,Nandgaon,3150,09-10-2023
Potato,Manchar,1250,09-10-2023
Wheat,Satana,2650,09-10-2023
Wheat,Om Chaitanya Multistate Agro Purpose CoOp Society,2500,09-10-2023
Potato,Akola,1400,09-10-2023
Wheat,Shrirampur(Belapur),2200,09-10-2023
Wheat,Shevgaon,2300,09-10-2023
Potato,Pune(Manjri),1700,09-10-2023
Tomato,Amrawati(Frui & Veg. Market),800,09-10-2023
Wheat,Yawal,2630,09-10-2023
Onion,Rahuri(Vambori),1700,09-10-2023
Onion,Mangal Wedha,2100,09-10-2023
Wheat,Malegaon,2500,09-10-2023
Wheat,Baramati,2400,09-10-2023
Potato,Pune,1550,09-10-2023
Wheat,Nandurbar,2700,09-10-2023
Potato,Pune(Moshi),1000,09-10-2023
Wheat,Lasalgaon(Vinchur),2500,09-10-2023
Onion,Pune(Manjri),1600,09-10-2023
Wheat,Nanded,2460,09-10-2023
Onion,Kolhapur,1800,09-10-2023
Wheat,Sangli,3450,09-10-2023
Wheat,Akola,2475,09-10-2023
Potato,Kamthi,1800,09-10-2023
Wheat,Devala,2800,09-10-2023
Onion,Amrawati(Frui & Veg. Market),2650,09-10-2023
Wheat,Jalgaon(Masawat),2900,09-10-2023
Onion,Sangamner,1450,09-10-2023
Onion,Kamthi,2500,09-10-2023
Wheat,Rahata,2550,09-10-2023
Wheat,Selu,2400,09-10-2023
Wheat,Karmala,2500,09-10-2023
Wheat,Gevrai,2725,09-10-2023
Onion,"Sangli(Phale, Bhajipura Market)",1700,09-10-2023
Wheat,Shahada,2710,09-10-2023
Onion,Umrane,2200,09-10-2023
Potato,Vashi New Mumbai,1150,09-10-2023
Wheat,Ulhasnagar,3400,09-10-2023
Onion,Karjat(Raigad),1100,09-10-2023
Wheat,Chalisgaon,2400,09-10-2023
Wheat,Lasalgaon(Niphad),2545,09-10-2023
Onion,Chandvad,2200,09-10-2023
Onion,Pimpalgaon Baswant(Saykheda),2300,09-10-2023
Onion,Jalgaon,1625,09-10-2023
Potato,Nasik,1350,09-10-2023
Wheat,Nandgaon Khandeshwar,2275,09-10-2023
Onion,Ahmednagar,2200,09-10-2023
Wheat,Pune,5000,09-10-2023
Potato,Nagpur,1350,09-10-2023
Wheat,Vasai,3425,09-10-2023
Wheat,Kopargaon,2514,09-10-2023
Wheat,Baramati,2600,09-10-2023
Onion,Vashi New Mumbai,1750,09-10-2023
Wheat,Hinganghat,2350,09-10-2023
Onion,Solapur,2100,09-10-2023
Wheat,Wardha,2600,09-10-2023
Onion,Nandgaon,2200,09-10-2023
Onion,Nagpur,3750,09-10-2023
Onion,Devala,2400,09-10-2023
Potato,Pune(Khadiki),1500,09-10-2023
Wheat,Barshi,2800,09-10-2023
Potato,Junnar(Otur),1200,09-10-2023
Onion,Newasa(Ghodegaon),2500,09-10-2023
Wheat,Savner,2350,09-10-2023
Wheat,Raver,2500,09-10-2023
Wheat,Palghar,3320,09-10-2023
Onion,Pune(Khadiki),1750,09-10-2023
Onion,Manmad,2050,09-10-2023
Potato,"Sangli(Phale, Bhajipura Market)",1550,09-10-2023
Wheat,Chopada,2551,10-10-2023
Wheat,Shrirampur,2500,10-10-2023
Onion,Kalvan,2301,10-10-2023
Onion,Amrawati(Frui & Veg. Market),2600,10-10-2023
Onion,Manchar,2250,10-10-2023
Wheat,Katol,2500,10-10-2023
Onion,Bhusaval,2000,10-10-2023
Wheat,Raver,2485,10-10-2023
Wheat,Tasgaon,2740,10-10-2023
Wheat,Beed,2596,10-10-2023
Onion,Pune,1850,10-10-2023
Wheat,Satana,2740,10-10-2023
Wheat,Shevgaon,2300,10-10-2023
Potato,Ramtek,1900,10-10-2023
Onion,Vadgaonpeth,2400,10-10-2023
Tomato,Amrawati(Frui & Veg. Market),900,10-10-2023
Onion,Junnar(Alephata),1900,10-10-2023
Onion,Lasalgaon(Vinchur),2400,10-10-2023
Onion,Nasik,2350,10-10-2023
Wheat,Pune,5050,10-10-2023
Onion,Jalgaon,1875,10-10-2023
Onion,Vashi New Mumbai,1850,10-10-2023
Potato,Pune(Moshi),1100,10-10-2023
Wheat,Amarawati,2462,10-10-2023
Onion,Satara,1850,10-10-2023
Onion,Pathardi,1500,10-10-2023
Wheat,Sangli,3400,10-10-2023
Wheat,Chalisgaon,2405,10-10-2023
Wheat,Nanded,2600,10-10-2023
Onion,Rahata,2550,10-10-2023
Onion,Manmad,2100,10-10-2023
Wheat,Dondaicha,2781,10-10-2023
Onion,Sangamner,1450,10-10-2023
Onion,Lasalgaon(Niphad),2350,10-10-2023
Wheat,Shahada,2600,10-10-2023
Potato,Akola,1500,10-10-2023
Onion,Sakri,2400,10-10-2023
Potato,Manchar,1300,10-10-2023
Wheat,Akola,2425,10-10-2023
Wheat,Amarawati,2525,10-10-2023
Onion,Solapur,1750,10-10-2023
Wheat,Jalgaon,2500,10-10-2023
Onion,Chandvad,2300,10-10-2023
Tomato,Bhusaval,800,10-10-2023
Wheat,Manmad,2500,10-10-2023
Wheat,Karmala,2500,10-10-2023
Potato,Vashi New Mumbai,1100,10-10-2023
Potato,Jalgaon,1100,10-10-2023
Potato,Pune(Khadiki),1500,10-10-2023
Potato,Solapur,1300,10-10-2023
Onion,Sinner,2150,10-10-2023
Wheat,Nandgaon,2701,10-10-2023
Onion,Umrane,2100,10-10-2023
Onion,Devala,2375,10-10-2023
Potato,Nasik,1400,10-10-2023
Wheat,Gevrai,2670,10-10-2023
Wheat,Shrirampur(Belapur),2300,10-10-2023
Onion,Devala,2375,10-10-2023
Wheat,Mumbai,4400,10-10-2023
Wheat,Selu,2476,10-10-2023
Potato,Amrawati(Frui & Veg. Market),1200,10-10-2023
Wheat,Nandurbar,2625,10-10-2023
Onion,Lasalgaon,2410,10-10-2023
Onion,Vai,1700,10-10-2023
Wheat,Murtizapur,2395,10-10-2023
Wheat,Kille Dharur,2751,10-10-2023
Onion,Nagpur,2750,10-10-2023
Wheat,Bhokar,2196,10-10-2023
Wheat,Lasalgaon(Niphad),2550,10-10-2023
Wheat,Ulhasnagar,3250,10-10-2023
Onion,Khed(Chakan),20,10-10-2023
Wheat,Parbhani,2550,10-10-2023
Wheat,Nagpur,2574,10-10-2023
Onion,Pune(Khadiki),1750,10-10-2023
Wheat,Wardha,2500,10-10-2023
Onion,Phaltan,1650,10-10-2023
Wheat,Shevgaon(Bodhegaon),2500,10-10-2023
Wheat,Dhamngaon-Railway,2150,10-10-2023
